system:index,CO_density,City,Date,Ward,.geo
000000000000000000a4_1,0.0442035360533643,Banglore,01-04-2019,Hosahalli,
000000000000000000a4_2,0.02420488370651747,Banglore,01-07-2019,Hosahalli,
000000000000000000a4_3,0.034868217077613645,Banglore,01-10-2019,Hosahalli,
000000000000000000a4_4,0.037569161926002646,Banglore,01-01-2020,Hosahalli,
000000000000000000a4_5,0.04148589135669178,Banglore,01-04-2020,Hosahalli,
000000000000000000a4_6,0.02420727215549072,Banglore,01-07-2020,Hosahalli,
000000000000000000a4_7,0.034052267625942365,Banglore,01-10-2020,Hosahalli,
000000000000000000a5_0,0.037916672389255085,Banglore,01-01-2019,Attiguppe,
000000000000000000a5_1,0.04407655375233566,Banglore,01-04-2019,Attiguppe,
000000000000000000a5_2,0.02412219863897145,Banglore,01-07-2019,Attiguppe,
000000000000000000a5_3,0.03483570709421835,Banglore,01-10-2019,Attiguppe,
000000000000000000a5_4,0.037518415761385364,Banglore,01-01-2020,Attiguppe,
000000000000000000a5_5,0.04173703589543601,Banglore,01-04-2020,Attiguppe,
000000000000000000a5_6,0.024327108510934385,Banglore,01-07-2020,Attiguppe,
000000000000000000a5_7,0.03433932309534349,Banglore,01-10-2020,Attiguppe,
000000000000000000a6_0,0.03794724592654772,Banglore,01-01-2019,Hampi Nagar,
000000000000000000a6_1,0.04408044198927922,Banglore,01-04-2019,Hampi Nagar,
000000000000000000a6_2,0.02408373435678486,Banglore,01-07-2019,Hampi Nagar,
000000000000000000a6_3,0.03476052624824545,Banglore,01-10-2019,Hampi Nagar,
000000000000000000a6_4,0.037456442500112486,Banglore,01-01-2020,Hampi Nagar,
000000000000000000a6_5,0.04155548491802373,Banglore,01-04-2020,Hampi Nagar,
000000000000000000a6_6,0.024159438807552332,Banglore,01-07-2020,Hampi Nagar,
000000000000000000a6_7,0.03432671566380218,Banglore,01-10-2020,Hampi Nagar,
000000000000000000a7_0,0.03788304247260928,Banglore,01-01-2019,Bapuji Nagar,
000000000000000000a7_1,0.044076278855171805,Banglore,01-04-2019,Bapuji Nagar,
000000000000000000a7_2,0.024071334898193346,Banglore,01-07-2019,Bapuji Nagar,
000000000000000000a7_3,0.034445029505628465,Banglore,01-10-2019,Bapuji Nagar,
000000000000000000a7_4,0.037392598127718,Banglore,01-01-2020,Bapuji Nagar,
000000000000000000a7_5,0.0415313778046371,Banglore,01-04-2020,Bapuji Nagar,
000000000000000000a7_6,0.024086207557151726,Banglore,01-07-2020,Bapuji Nagar,
000000000000000000a7_7,0.03436268825686541,Banglore,01-10-2020,Bapuji Nagar,
000000000000000000a8_0,0.03779936938288314,Banglore,01-01-2019,Gali Anjenaya Temple ward,
000000000000000000a8_1,0.04389738342707662,Banglore,01-04-2019,Gali Anjenaya Temple ward,
000000000000000000a8_2,0.02403497216436753,Banglore,01-07-2019,Gali Anjenaya Temple ward,
000000000000000000a8_3,0.03412563471906921,Banglore,01-10-2019,Gali Anjenaya Temple ward,
000000000000000000a8_4,0.03711750318676037,Banglore,01-01-2020,Gali Anjenaya Temple ward,
000000000000000000a8_5,0.04152491024152993,Banglore,01-04-2020,Gali Anjenaya Temple ward,
000000000000000000a8_6,0.024057564768844283,Banglore,01-07-2020,Gali Anjenaya Temple ward,
000000000000000000a8_7,0.03444433347127151,Banglore,01-10-2020,Gali Anjenaya Temple ward,
000000000000000000a9_0,0.03778056626041116,Banglore,01-01-2019,Deepanjali Nagar,
000000000000000000a9_1,0.04385384125586578,Banglore,01-04-2019,Deepanjali Nagar,
000000000000000000a9_2,0.024011321503672075,Banglore,01-07-2019,Deepanjali Nagar,
000000000000000000a9_3,0.03416978645905059,Banglore,01-10-2019,Deepanjali Nagar,
000000000000000000a9_4,0.03702548569537017,Banglore,01-01-2020,Deepanjali Nagar,
000000000000000000a9_5,0.04149346031440984,Banglore,01-04-2020,Deepanjali Nagar,
000000000000000000a9_6,0.024169824737683265,Banglore,01-07-2020,Deepanjali Nagar,
000000000000000000a9_7,0.03449874136739003,Banglore,01-10-2020,Deepanjali Nagar,
000000000000000000aa_0,0.03801913845605443,Banglore,01-01-2019,Padarayanapura,
000000000000000000aa_1,0.04397999792465127,Banglore,01-04-2019,Padarayanapura,
000000000000000000aa_2,0.02419784043955324,Banglore,01-07-2019,Padarayanapura,
000000000000000000aa_3,0.034626876620320116,Banglore,01-10-2019,Padarayanapura,
000000000000000000aa_4,0.037558580168124286,Banglore,01-01-2020,Padarayanapura,
000000000000000000aa_5,0.04148455803091292,Banglore,01-04-2020,Padarayanapura,
000000000000000000aa_6,0.024076436732579986,Banglore,01-07-2020,Padarayanapura,
000000000000000000aa_7,0.0338985127002229,Banglore,01-10-2020,Padarayanapura,
000000000000000000ab_0,0.03787463406003323,Banglore,01-01-2019,Jagajivanaramnagar,
000000000000000000ab_1,0.04389145114099273,Banglore,01-04-2019,Jagajivanaramnagar,
000000000000000000ab_2,0.024163804591320958,Banglore,01-07-2019,Jagajivanaramnagar,
000000000000000000ab_3,0.03432231404110009,Banglore,01-10-2019,Jagajivanaramnagar,
000000000000000000ab_4,0.03752065416123529,Banglore,01-01-2020,Jagajivanaramnagar,
000000000000000000ab_5,0.041431313224791204,Banglore,01-04-2020,Jagajivanaramnagar,
000000000000000000ab_6,0.023967493288342762,Banglore,01-07-2020,Jagajivanaramnagar,
000000000000000000ab_7,0.03377498052491505,Banglore,01-10-2020,Jagajivanaramnagar,
000000000000000000ac_0,0.03797278782467997,Banglore,01-01-2019,Rayapuram,
000000000000000000ac_1,0.043894623211197935,Banglore,01-04-2019,Rayapuram,
000000000000000000ac_2,0.02409025940216155,Banglore,01-07-2019,Rayapuram,
000000000000000000ac_3,0.03449773694436619,Banglore,01-10-2019,Rayapuram,
000000000000000000ac_4,0.03759620193197717,Banglore,01-01-2020,Rayapuram,
000000000000000000ac_5,0.041256190028634315,Banglore,01-04-2020,Rayapuram,
000000000000000000ac_6,0.024029612825970024,Banglore,01-07-2020,Rayapuram,
000000000000000000ac_7,0.033139543900421654,Banglore,01-10-2020,Rayapuram,
000000000000000000ad_0,0.037797858212154874,Banglore,01-01-2019,Chalavadipalya,
000000000000000000ad_1,0.043792869221899566,Banglore,01-04-2019,Chalavadipalya,
000000000000000000ad_2,0.023889807130944324,Banglore,01-07-2019,Chalavadipalya,
000000000000000000ad_3,0.03435033779266189,Banglore,01-10-2019,Chalavadipalya,
000000000000000000ad_4,0.03755338161547149,Banglore,01-01-2020,Chalavadipalya,
000000000000000000ad_5,0.04107339393946783,Banglore,01-04-2020,Chalavadipalya,
000000000000000000ad_6,0.02391153429465504,Banglore,01-07-2020,Chalavadipalya,
000000000000000000ad_7,0.03291491824236179,Banglore,01-10-2020,Chalavadipalya,
000000000000000000ae_0,0.0374725523801684,Banglore,01-01-2019,K R Market,
000000000000000000ae_1,0.04368639334318633,Banglore,01-04-2019,K R Market,
000000000000000000ae_2,0.023741128858346512,Banglore,01-07-2019,K R Market,
000000000000000000ae_3,0.034286522963167226,Banglore,01-10-2019,K R Market,
000000000000000000ae_4,0.037340449423293995,Banglore,01-01-2020,K R Market,
000000000000000000ae_5,0.04102675739125217,Banglore,01-04-2020,K R Market,
000000000000000000ae_6,0.023899150507389527,Banglore,01-07-2020,K R Market,
000000000000000000ae_7,0.03300974187035288,Banglore,01-10-2020,K R Market,
000000000000000000af_0,0.037641278888752336,Banglore,01-01-2019,Chamrajapet,
000000000000000000af_1,0.04370281450462569,Banglore,01-04-2019,Chamrajapet,
000000000000000000af_2,0.023876931222162768,Banglore,01-07-2019,Chamrajapet,
000000000000000000af_3,0.0340491217883908,Banglore,01-10-2019,Chamrajapet,
000000000000000000af_4,0.037363115007230226,Banglore,01-01-2020,Chamrajapet,
000000000000000000af_5,0.041229929079460804,Banglore,01-04-2020,Chamrajapet,
000000000000000000af_6,0.02387467526159748,Banglore,01-07-2020,Chamrajapet,
000000000000000000af_7,0.03321294299034275,Banglore,01-10-2020,Chamrajapet,
000000000000000000b0_0,0.03778549772078499,Banglore,01-01-2019,Azad Nagar,
000000000000000000b0_1,0.043739124028841087,Banglore,01-04-2019,Azad Nagar,
000000000000000000b0_2,0.024001343255163076,Banglore,01-07-2019,Azad Nagar,
000000000000000000b0_3,0.03404983130904335,Banglore,01-10-2019,Azad Nagar,
000000000000000000b0_4,0.03721797597233726,Banglore,01-01-2020,Azad Nagar,
000000000000000000b0_5,0.04135853475167754,Banglore,01-04-2020,Azad Nagar,
000000000000000000b0_6,0.023938269669577978,Banglore,01-07-2020,Azad Nagar,
000000000000000000b0_7,0.033787245728022074,Banglore,01-10-2020,Azad Nagar,
000000000000000000b1_0,0.037243034637989496,Banglore,01-01-2019,Sudham Nagara,
000000000000000000b1_1,0.04333373362706158,Banglore,01-04-2019,Sudham Nagara,
000000000000000000b1_2,0.02370525167546343,Banglore,01-07-2019,Sudham Nagara,
000000000000000000b1_3,0.03429030140757154,Banglore,01-10-2019,Sudham Nagara,
000000000000000000b1_4,0.03681078434774565,Banglore,01-01-2020,Sudham Nagara,
000000000000000000b1_5,0.04079683296482138,Banglore,01-04-2020,Sudham Nagara,
000000000000000000b1_6,0.024064184733374423,Banglore,01-07-2020,Sudham Nagara,
000000000000000000b1_7,0.033174082313328766,Banglore,01-10-2020,Sudham Nagara,
000000000000000000b2_0,0.03732696620468504,Banglore,01-01-2019,Dharmaraya Swamy Temple,
000000000000000000b2_1,0.043561145062184156,Banglore,01-04-2019,Dharmaraya Swamy Temple,
000000000000000000b2_2,0.02372215403368781,Banglore,01-07-2019,Dharmaraya Swamy Temple,
000000000000000000b2_3,0.034360190886041614,Banglore,01-10-2019,Dharmaraya Swamy Temple,
000000000000000000b2_4,0.03705605450413591,Banglore,01-01-2020,Dharmaraya Swamy Temple,
000000000000000000b2_5,0.040940600880257125,Banglore,01-04-2020,Dharmaraya Swamy Temple,
000000000000000000b2_6,0.02400730923713746,Banglore,01-07-2020,Dharmaraya Swamy Temple,
000000000000000000b2_7,0.0330883493473236,Banglore,01-10-2020,Dharmaraya Swamy Temple,
000000000000000000b3_0,0.03746031038393475,Banglore,01-01-2019,Sunkenahalli,
000000000000000000b3_1,0.043449878798317465,Banglore,01-04-2019,Sunkenahalli,
000000000000000000b3_2,0.02386928732008263,Banglore,01-07-2019,Sunkenahalli,
000000000000000000b3_3,0.03382076856256263,Banglore,01-10-2019,Sunkenahalli,
000000000000000000b3_4,0.036770371762543955,Banglore,01-01-2020,Sunkenahalli,
000000000000000000b3_5,0.04103113617876681,Banglore,01-04-2020,Sunkenahalli,
000000000000000000b3_6,0.023920979090618043,Banglore,01-07-2020,Sunkenahalli,
000000000000000000b3_7,0.033272827764026555,Banglore,01-10-2020,Sunkenahalli,
000000000000000000b4_0,0.037207026245293116,Banglore,01-01-2019,Vishveshwara Puram,
000000000000000000b4_1,0.04333370752425996,Banglore,01-04-2019,Vishveshwara Puram,
000000000000000000b4_2,0.023802417632902563,Banglore,01-07-2019,Vishveshwara Puram,
000000000000000000b4_3,0.034081631737071454,Banglore,01-10-2019,Vishveshwara Puram,
000000000000000000b4_4,0.03654884538550361,Banglore,01-01-2020,Vishveshwara Puram,
000000000000000000b4_5,0.040829301577705784,Banglore,01-04-2020,Vishveshwara Puram,
000000000000000000b4_6,0.024031221575838705,Banglore,01-07-2020,Vishveshwara Puram,
000000000000000000b4_7,0.03332518767639142,Banglore,01-10-2020,Vishveshwara Puram,
000000000000000000b5_0,0.037064582086956434,Banglore,01-01-2019,Siddapura,
000000000000000000b5_1,0.04308739440240064,Banglore,01-04-2019,Siddapura,
000000000000000000b5_2,0.02403061384929196,Banglore,01-07-2019,Siddapura,
000000000000000000b5_3,0.03413791349809555,Banglore,01-10-2019,Siddapura,
000000000000000000b5_4,0.03597497465123971,Banglore,01-01-2020,Siddapura,
000000000000000000b5_5,0.0407511484168824,Banglore,01-04-2020,Siddapura,
000000000000000000b5_6,0.024150468334805414,Banglore,01-07-2020,Siddapura,
000000000000000000b5_7,0.03330717301368885,Banglore,01-10-2020,Siddapura,
000000000000000000b6_0,0.03712298546642588,Banglore,01-01-2019,Hombegowda Nagara,
000000000000000000b6_1,0.04306773046611315,Banglore,01-04-2019,Hombegowda Nagara,
000000000000000000b6_2,0.023985204722635347,Banglore,01-07-2019,Hombegowda Nagara,
000000000000000000b6_3,0.03418125477385081,Banglore,01-10-2019,Hombegowda Nagara,
000000000000000000b6_4,0.03620229359554168,Banglore,01-01-2020,Hombegowda Nagara,
000000000000000000b6_5,0.04071978635884402,Banglore,01-04-2020,Hombegowda Nagara,
000000000000000000b6_6,0.02405612138580077,Banglore,01-07-2020,Hombegowda Nagara,
000000000000000000b6_7,0.03323907114023742,Banglore,01-10-2020,Hombegowda Nagara,
000000000000000000b7_0,0.03705315759426658,Banglore,01-01-2019,Jayanagar,
000000000000000000b7_1,0.04304489981406267,Banglore,01-04-2019,Jayanagar,
000000000000000000b7_2,0.023964424461664198,Banglore,01-07-2019,Jayanagar,
000000000000000000b7_3,0.03425123875021816,Banglore,01-10-2019,Jayanagar,
000000000000000000b7_4,0.03596911612207023,Banglore,01-01-2020,Jayanagar,
000000000000000000b7_5,0.04088748993681925,Banglore,01-04-2020,Jayanagar,
000000000000000000b7_6,0.024168912851808135,Banglore,01-07-2020,Jayanagar,
000000000000000000b7_7,0.033396106645205745,Banglore,01-10-2020,Jayanagar,
000000000000000000b8_0,0.037658159849783684,Banglore,01-01-2019,Hanumanth Nagar,
000000000000000000b8_1,0.04356763778471765,Banglore,01-04-2019,Hanumanth Nagar,
000000000000000000b8_2,0.024036892895193406,Banglore,01-07-2019,Hanumanth Nagar,
000000000000000000b8_3,0.03384866507839266,Banglore,01-10-2019,Hanumanth Nagar,
000000000000000000b8_4,0.03692669776905042,Banglore,01-01-2020,Hanumanth Nagar,
000000000000000000b8_5,0.04117905386438372,Banglore,01-04-2020,Hanumanth Nagar,
000000000000000000b8_6,0.02388479648584776,Banglore,01-07-2020,Hanumanth Nagar,
000000000000000000b8_7,0.03349736418718145,Banglore,01-10-2020,Hanumanth Nagar,
000000000000000000b9_0,0.03771925840503888,Banglore,01-01-2019,Srinagar,
000000000000000000b9_1,0.04362493708289627,Banglore,01-04-2019,Srinagar,
000000000000000000b9_2,0.024086144076499758,Banglore,01-07-2019,Srinagar,
000000000000000000b9_3,0.033860318348166774,Banglore,01-10-2019,Srinagar,
000000000000000000b9_4,0.03689518349717409,Banglore,01-01-2020,Srinagar,
000000000000000000b9_5,0.04132156166015856,Banglore,01-04-2020,Srinagar,
000000000000000000b9_6,0.02399342351863694,Banglore,01-07-2020,Srinagar,
000000000000000000b9_7,0.03407151943732551,Banglore,01-10-2020,Srinagar,
000000000000000000ba_0,0.037455524398965136,Banglore,01-01-2019,Basavanagudi,
000000000000000000ba_1,0.04323201537778589,Banglore,01-04-2019,Basavanagudi,
000000000000000000ba_2,0.023952889333264952,Banglore,01-07-2019,Basavanagudi,
000000000000000000ba_3,0.03385840579324415,Banglore,01-10-2019,Basavanagudi,
000000000000000000ba_4,0.03636650428147267,Banglore,01-01-2020,Basavanagudi,
000000000000000000ba_5,0.04112844873893893,Banglore,01-04-2020,Basavanagudi,
000000000000000000ba_6,0.02404228533420497,Banglore,01-07-2020,Basavanagudi,
000000000000000000ba_7,0.0332819692225804,Banglore,01-10-2020,Basavanagudi,
000000000000000000bb_0,0.03771048032186461,Banglore,01-01-2019,Girinagar,
000000000000000000bb_1,0.04357141753859143,Banglore,01-04-2019,Girinagar,
000000000000000000bb_2,0.024013692309589305,Banglore,01-07-2019,Girinagar,
000000000000000000bb_3,0.03395663809450788,Banglore,01-10-2019,Girinagar,
000000000000000000bb_4,0.03667358915603756,Banglore,01-01-2020,Girinagar,
000000000000000000bb_5,0.0412717466886714,Banglore,01-04-2020,Girinagar,
000000000000000000bb_6,0.024102713243981826,Banglore,01-07-2020,Girinagar,
000000000000000000bb_7,0.0344595058799997,Banglore,01-10-2020,Girinagar,
000000000000000000bc_0,0.037682566455163234,Banglore,01-01-2019,Katriguppe,
000000000000000000bc_1,0.04338691482122641,Banglore,01-04-2019,Katriguppe,
000000000000000000bc_2,0.024018249045909462,Banglore,01-07-2019,Katriguppe,
000000000000000000bc_3,0.03389834011332481,Banglore,01-10-2019,Katriguppe,
000000000000000000bc_4,0.036457367150369194,Banglore,01-01-2020,Katriguppe,
000000000000000000bc_5,0.041226313466430235,Banglore,01-04-2020,Katriguppe,
000000000000000000bc_6,0.024208533519097485,Banglore,01-07-2020,Katriguppe,
000000000000000000bc_7,0.03434794340487065,Banglore,01-10-2020,Katriguppe,
000000000000000000bd_0,0.0376210539920297,Banglore,01-01-2019,Vidyapeeta ward,
000000000000000000bd_1,0.04335158921878956,Banglore,01-04-2019,Vidyapeeta ward,
000000000000000000bd_2,0.02402619136710743,Banglore,01-07-2019,Vidyapeeta ward,
000000000000000000bd_3,0.033859305061472986,Banglore,01-10-2019,Vidyapeeta ward,
000000000000000000bd_4,0.03648397616091029,Banglore,01-01-2020,Vidyapeeta ward,
000000000000000000bd_5,0.0412051562051722,Banglore,01-04-2020,Vidyapeeta ward,
000000000000000000bd_6,0.02405852745664954,Banglore,01-07-2020,Vidyapeeta ward,
000000000000000000bd_7,0.03374420859162952,Banglore,01-10-2020,Vidyapeeta ward,
00000000000000000024_0,0.03764751469493326,Banglore,01-01-2019,Chikkalsandra,
00000000000000000024_1,0.04337813287962526,Banglore,01-04-2019,Chikkalsandra,
00000000000000000024_2,0.023956488468879475,Banglore,01-07-2019,Chikkalsandra,
00000000000000000024_3,0.03430308895398088,Banglore,01-10-2019,Chikkalsandra,
00000000000000000024_4,0.036229368948645764,Banglore,01-01-2020,Chikkalsandra,
00000000000000000024_5,0.041268445008852,Banglore,01-04-2020,Chikkalsandra,
00000000000000000024_6,0.024323290947606362,Banglore,01-07-2020,Chikkalsandra,
00000000000000000024_7,0.034242159442257294,Banglore,01-10-2020,Chikkalsandra,
000000000000000000be_0,0.037725631099667596,Banglore,01-01-2019,Hosakerehalli,
000000000000000000be_1,0.0434436513074441,Banglore,01-04-2019,Hosakerehalli,
000000000000000000be_2,0.024001661772403503,Banglore,01-07-2019,Hosakerehalli,
000000000000000000be_3,0.034191069650805095,Banglore,01-10-2019,Hosakerehalli,
000000000000000000be_4,0.03658933916226419,Banglore,01-01-2020,Hosakerehalli,
000000000000000000be_5,0.0412992280951901,Banglore,01-04-2020,Hosakerehalli,
000000000000000000be_6,0.02430380615628459,Banglore,01-07-2020,Hosakerehalli,
000000000000000000be_7,0.034477007594874494,Banglore,01-10-2020,Hosakerehalli,
000000000000000000bf_0,0.0375354512944139,Banglore,01-01-2019,Ganesh Mandir ward,
000000000000000000bf_1,0.043253876168304756,Banglore,01-04-2019,Ganesh Mandir ward,
000000000000000000bf_2,0.023945389820567473,Banglore,01-07-2019,Ganesh Mandir ward,
000000000000000000bf_3,0.03407936153559876,Banglore,01-10-2019,Ganesh Mandir ward,
000000000000000000bf_4,0.03615763113301204,Banglore,01-01-2020,Ganesh Mandir ward,
000000000000000000bf_5,0.04125843253742226,Banglore,01-04-2020,Ganesh Mandir ward,
000000000000000000bf_6,0.02414702976455731,Banglore,01-07-2020,Ganesh Mandir ward,
000000000000000000bf_7,0.0335064446553695,Banglore,01-10-2020,Ganesh Mandir ward,
000000000000000000c0_0,0.03728274840989646,Banglore,01-01-2019,Karisandra,
000000000000000000c0_1,0.04303886508681955,Banglore,01-04-2019,Karisandra,
000000000000000000c0_2,0.023905432470735063,Banglore,01-07-2019,Karisandra,
000000000000000000c0_3,0.03410478102576581,Banglore,01-10-2019,Karisandra,
000000000000000000c0_4,0.03599714116511671,Banglore,01-01-2020,Karisandra,
000000000000000000c0_5,0.041178469354520575,Banglore,01-04-2020,Karisandra,
000000000000000000c0_6,0.024145303242326444,Banglore,01-07-2020,Karisandra,
000000000000000000c0_7,0.033338522170481326,Banglore,01-10-2020,Karisandra,
000000000000000000c1_0,0.03725610263856667,Banglore,01-01-2019,Yediyur,
000000000000000000c1_1,0.04314044026829628,Banglore,01-04-2019,Yediyur,
000000000000000000c1_2,0.023905401186916912,Banglore,01-07-2019,Yediyur,
000000000000000000c1_3,0.034029205567856775,Banglore,01-10-2019,Yediyur,
000000000000000000c1_4,0.03615735656206333,Banglore,01-01-2020,Yediyur,
000000000000000000c1_5,0.04104410722283724,Banglore,01-04-2020,Yediyur,
000000000000000000c1_6,0.024139886494333417,Banglore,01-07-2020,Yediyur,
000000000000000000c1_7,0.03330253876972015,Banglore,01-10-2020,Yediyur,
000000000000000000c2_0,0.03717858333126779,Banglore,01-01-2019,Banashankari Temple ward,
000000000000000000c2_1,0.042938763778367604,Banglore,01-04-2019,Banashankari Temple ward,
000000000000000000c2_2,0.024069593852421918,Banglore,01-07-2019,Banashankari Temple ward,
000000000000000000c2_3,0.03412233996837476,Banglore,01-10-2019,Banashankari Temple ward,
000000000000000000c2_4,0.035840412806076534,Banglore,01-01-2020,Banashankari Temple ward,
000000000000000000c2_5,0.04136538764442274,Banglore,01-04-2020,Banashankari Temple ward,
000000000000000000c2_6,0.024076758398869563,Banglore,01-07-2020,Banashankari Temple ward,
000000000000000000c2_7,0.03343463525461364,Banglore,01-10-2020,Banashankari Temple ward,
000000000000000000c3_0,0.03709671418390593,Banglore,01-01-2019,Kumaraswamy Layout,
000000000000000000c3_1,0.04282003936101301,Banglore,01-04-2019,Kumaraswamy Layout,
000000000000000000c3_2,0.024030832943817765,Banglore,01-07-2019,Kumaraswamy Layout,
000000000000000000c3_3,0.03418483422121471,Banglore,01-10-2019,Kumaraswamy Layout,
000000000000000000c3_4,0.03578857254119276,Banglore,01-01-2020,Kumaraswamy Layout,
000000000000000000c3_5,0.041252436346706785,Banglore,01-04-2020,Kumaraswamy Layout,
000000000000000000c3_6,0.02403526783289175,Banglore,01-07-2020,Kumaraswamy Layout,
000000000000000000c3_7,0.03379196919049308,Banglore,01-10-2020,Kumaraswamy Layout,
000000000000000000c4_0,0.037389939499693374,Banglore,01-01-2019,Padmanabha Nagar,
000000000000000000c4_1,0.04319283775267819,Banglore,01-04-2019,Padmanabha Nagar,
000000000000000000c4_2,0.023961003107184544,Banglore,01-07-2019,Padmanabha Nagar,
000000000000000000c4_3,0.03423170209560674,Banglore,01-10-2019,Padmanabha Nagar,
000000000000000000c4_4,0.03595083493766191,Banglore,01-01-2020,Padmanabha Nagar,
000000000000000000c4_5,0.041272226791988005,Banglore,01-04-2020,Padmanabha Nagar,
000000000000000000c4_6,0.024145154127811628,Banglore,01-07-2020,Padmanabha Nagar,
000000000000000000c4_7,0.03380592302073123,Banglore,01-10-2020,Padmanabha Nagar,
00000000000000000000_0,0.036897114345403,Banglore,01-01-2019,Adugodi,
00000000000000000000_1,0.04287417017368672,Banglore,01-04-2019,Adugodi,
00000000000000000000_2,0.023767566579041846,Banglore,01-07-2019,Adugodi,
00000000000000000000_3,0.03417993107588324,Banglore,01-10-2019,Adugodi,
00000000000000000000_4,0.03590924349399161,Banglore,01-01-2020,Adugodi,
00000000000000000000_5,0.04059898458084656,Banglore,01-04-2020,Adugodi,
00000000000000000000_6,0.024151807424489528,Banglore,01-07-2020,Adugodi,
00000000000000000000_7,0.03349138384849588,Banglore,01-10-2020,Adugodi,
00000000000000000001_0,0.0366546588284561,Banglore,01-01-2019,Ejipura,
00000000000000000001_1,0.04241203561514065,Banglore,01-04-2019,Ejipura,
00000000000000000001_2,0.02378123697932502,Banglore,01-07-2019,Ejipura,
00000000000000000001_3,0.0343190827629962,Banglore,01-10-2019,Ejipura,
00000000000000000001_4,0.035649864129655304,Banglore,01-01-2020,Ejipura,
00000000000000000001_5,0.0405191419388946,Banglore,01-04-2020,Ejipura,
00000000000000000001_6,0.02417465920957892,Banglore,01-07-2020,Ejipura,
00000000000000000001_7,0.03368054413848463,Banglore,01-10-2020,Ejipura,
00000000000000000002_0,0.036393547027626885,Banglore,01-01-2019,Koramangala,
00000000000000000002_1,0.04236617249634214,Banglore,01-04-2019,Koramangala,
00000000000000000002_2,0.023766379433661385,Banglore,01-07-2019,Koramangala,
00000000000000000002_3,0.03419134402947807,Banglore,01-10-2019,Koramangala,
00000000000000000002_4,0.035496394519889576,Banglore,01-01-2020,Koramangala,
00000000000000000002_5,0.04048096263690413,Banglore,01-04-2020,Koramangala,
00000000000000000002_6,0.02409829336662668,Banglore,01-07-2020,Koramangala,
00000000000000000002_7,0.033826380945094096,Banglore,01-10-2020,Koramangala,
00000000000000000003_0,0.03675840744626418,Banglore,01-01-2019,Suddagunte Palya,
00000000000000000003_1,0.042659265139721236,Banglore,01-04-2019,Suddagunte Palya,
00000000000000000003_2,0.023876916663009045,Banglore,01-07-2019,Suddagunte Palya,
00000000000000000003_3,0.034340188224374624,Banglore,01-10-2019,Suddagunte Palya,
00000000000000000003_4,0.035731849523898664,Banglore,01-01-2020,Suddagunte Palya,
00000000000000000003_5,0.0406820014116928,Banglore,01-04-2020,Suddagunte Palya,
00000000000000000003_6,0.024179200659727156,Banglore,01-07-2020,Suddagunte Palya,
00000000000000000003_7,0.033672324576535205,Banglore,01-10-2020,Suddagunte Palya,
00000000000000000005_0,0.036029242413630175,Banglore,01-01-2019,Jakkasandra,
00000000000000000005_1,0.04211425831966696,Banglore,01-04-2019,Jakkasandra,
00000000000000000005_2,0.023789041180523243,Banglore,01-07-2019,Jakkasandra,
00000000000000000005_3,0.034071751955456406,Banglore,01-10-2019,Jakkasandra,
00000000000000000005_4,0.03514833233971245,Banglore,01-01-2020,Jakkasandra,
00000000000000000005_5,0.04033470326606144,Banglore,01-04-2020,Jakkasandra,
00000000000000000005_6,0.02403552564976415,Banglore,01-07-2020,Jakkasandra,
00000000000000000005_7,0.03384136011645278,Banglore,01-10-2020,Jakkasandra,
00000000000000000006_0,0.03624628851131978,Banglore,01-01-2019,BTM Layout,
00000000000000000006_1,0.04243102496725406,Banglore,01-04-2019,BTM Layout,
00000000000000000006_2,0.02394446914344932,Banglore,01-07-2019,BTM Layout,
00000000000000000006_3,0.03402332964394401,Banglore,01-10-2019,BTM Layout,
00000000000000000006_4,0.035364840690851045,Banglore,01-01-2020,BTM Layout,
00000000000000000006_5,0.040468357746085884,Banglore,01-04-2020,BTM Layout,
00000000000000000006_6,0.024112675107122797,Banglore,01-07-2020,BTM Layout,
00000000000000000006_7,0.03387920892093524,Banglore,01-10-2020,BTM Layout,
00000000000000000027_0,0.03634597447559692,Banglore,01-01-2019,Madivala,
00000000000000000027_1,0.042493658124028326,Banglore,01-04-2019,Madivala,
00000000000000000027_2,0.023903688203211707,Banglore,01-07-2019,Madivala,
00000000000000000027_3,0.034044609563922294,Banglore,01-10-2019,Madivala,
00000000000000000027_4,0.03548950212032883,Banglore,01-01-2020,Madivala,
00000000000000000027_5,0.04045493477414114,Banglore,01-04-2020,Madivala,
00000000000000000027_6,0.024074024331056754,Banglore,01-07-2020,Madivala,
00000000000000000027_7,0.033767362791284006,Banglore,01-10-2020,Madivala,
000000000000000000c5_0,0.03698891813655403,Banglore,01-01-2019,Lakkasandra,
000000000000000000c5_1,0.04288178965272906,Banglore,01-04-2019,Lakkasandra,
000000000000000000c5_2,0.02392446197091179,Banglore,01-07-2019,Lakkasandra,
000000000000000000c5_3,0.03424740690583535,Banglore,01-10-2019,Lakkasandra,
000000000000000000c5_4,0.035895403961049,Banglore,01-01-2020,Lakkasandra,
000000000000000000c5_5,0.040781617431938685,Banglore,01-04-2020,Lakkasandra,
000000000000000000c5_6,0.02414975897257015,Banglore,01-07-2020,Lakkasandra,
000000000000000000c5_7,0.033382728808719335,Banglore,01-10-2020,Lakkasandra,
00000000000000000004_0,0.03665075533095462,Banglore,01-01-2019,Sarakki,
00000000000000000004_1,0.04269681154931244,Banglore,01-04-2019,Sarakki,
